fixture_id,league_id,season,round,home_attack,home_defense,away_attack,away_defense,home_goals_scored_lastN,home_goals_conceded_lastN,away_goals_scored_lastN,away_goals_conceded_lastN,home_days_since_last_match,away_days_since_last_match,home_goals,away_goals
868238,39,2022,30,1.4,1.4,1.1,1.4,0.6193858094198236,1.463431878706931,1.0770800946623946,1.4166883609179495,7.0,2.7916666666666665,0,1
868245,39,2022,30,0.8,1.5,1.0,1.2,1.2705751452281833,1.2952285731603708,0.5784585965726688,1.0060634768663466,7.0,3.7916666666666665,1,0
868240,39,2022,30,1.3,1.8,1.0,1.9,0.8328312698562781,1.2065553441992987,0.8628846208102349,0.7944898667181179,3.8020833333333335,3.8020833333333335,0,1
868237,39,2022,30,1.5,1.2,1.8,0.9,0.7870122552164969,1.0306998284540076,1.5751384956698689,1.1361827101618205,2.7916666666666665,2.7916666666666665,1,2
868244,39,2022,30,1.8,1.7,1.9,1.4,0.8470850826922549,1.2702617572371548,1.0518581766739588,0.7012144818202866,4.791666666666667,3.8020833333333335,2,1
868236,39,2022,30,1.3,1.2,1.0,1.8,1.3863235318006064,0.5550382972674388,0.9532602365682172,1.1696897473364822,3.8020833333333335,3.8020833333333335,2,0
878216,140,2022,28,1.4,1.8,1.2,1.1,0.7847442784369358,1.1871805990844126,0.6203335338343938,0.6376037172690904,7.09375,7.0,1,2
882064,135,2022,29,0.6,1.9,0.9,1.8,1.803555619403704,1.090999043053912,1.1054179628151988,1.059672389546204,5.9375,7.0625,2,3
882060,135,2022,29,1.7,1.3,1.4,1.3,0.8349411840114529,0.9650351275217762,1.152103483136822,0.5523719538073101,7.0625,6.166666666666667,0,2
868243,39,2022,30,0.9,1.9,2.5,0.9,0.7572858797663411,0.7570670386864052,1.2134943511621783,0.6319368805526704,6.145833333333333,7.208333333333333,1,4
878221,140,2022,28,1.3,0.9,0.9,1.2,0.47694677525928875,1.0365164328327459,1.2276807821984912,0.6638215091897425,6.0,7.09375,2,0
882069,135,2022,29,1.1,1.1,1.3,1.0,0.8961185702540041,1.231686626977721,1.0772770511203946,1.0550016887562184,4.90625,6.020833333333333,0,1
882062,135,2022,29,0.9,1.5,1.2,1.6,0.4151179003619922,1.4395821293565554,1.4680075280345444,0.8019592273933136,6.90625,4.90625,2,1
882067,135,2022,29,1.6,0.8,1.5,0.9,0.8120218624049558,0.11579356244123619,0.9571601490971577,1.0314056441126098,6.239583333333333,7.0,2,1
878214,140,2022,28,2.0,0.9,1.6,1.1,1.365974915353683,0.5838760616713077,1.453783299805986,0.5179065995808889,6.197916666666667,6.104166666666667,2,3
878220,140,2022,28,0.9,1.7,1.0,1.1,0.6459465152256466,1.5778822784625892,0.47280741044690905,0.7367539773501937,6.90625,8.708333333333334,3,3
868239,39,2022,30,1.3,2.1,1.1,1.3,1.2864529692485291,0.9234875091401932,0.83470900268096,0.966424319937105,4.760416666666667,7.958333333333333,1,5
878213,140,2022,28,1.2,1.1,0.8,1.4,0.6398935728712848,0.7009106271403845,0.7978480287411813,1.081553264506839,6.802083333333333,7.90625,0,2
868241,39,2022,30,2.0,1.2,2.3,1.1,0.7383689998692968,0.6768546091494372,1.3366118730781804,0.9729476150933889,4.854166666666667,8.0625,2,2
878215,140,2022,28,1.3,1.7,1.1,1.2,1.0038685624786292,1.1651643215496361,0.5599097233947268,0.8994744882904582,7.1875,5.895833333333333,2,1
878217,140,2022,28,1.2,1.4,1.8,0.9,0.7439923992213777,1.0639649493065249,1.0977841096665948,0.19566123374554487,6.0,7.0,1,2
878212,140,2022,28,1.8,0.5,1.5,1.4,1.1551506000283065,0.4368657120286265,1.0205539174658518,1.1571337038096494,9.0,9.291666666666666,0,0
882071,135,2022,30,0.9,1.8,1.0,1.3,1.5075567635491773,1.5216574235754028,0.5378668089369856,0.4822376459932431,6.083333333333333,6.895833333333333,1,0
882078,135,2022,30,0.8,1.7,1.6,0.8,1.1741996175829854,0.585531100908973,1.1524669883409988,0.4500574822534701,6.260416666666667,6.0,0,3
878229,140,2022,29,1.2,1.4,1.0,1.1,0.8903080224568585,1.0401883281603523,0.6159327111121093,1.0473851177703115,5.0,6.291666666666667,2,1
868246,39,2022,31,1.3,1.2,1.8,0.9,1.325896620456719,0.3607748932238352,1.4840252073705997,1.1066669097533315,6.895833333333333,6.895833333333333,3,0
878226,140,2022,29,1.6,1.1,0.9,1.7,1.8600633115405576,0.7359574715457595,1.7509258409572763,1.8007705398242124,6.708333333333333,6.0,1,2
882070,135,2022,30,1.4,1.3,1.7,1.1,1.2430980332697037,0.35904176997475157,1.2474964628845049,0.6932065466021636,6.9375,7.75,1,1
868247,39,2022,31,1.0,1.2,1.9,1.4,0.37599808777223476,1.1716495932964586,0.8375777838783208,0.8502338576276307,7.0,7.0,1,2
868248,39,2022,31,0.9,1.5,1.4,1.4,0.8678227717387129,1.098842541571049,0.40260077612288536,1.2739579938867778,7.104166666666667,7.0,1,3
868252,39,2022,31,0.9,1.9,1.1,1.3,1.105816068761702,0.9106198909356371,1.6183184275001996,0.9222586481958045,6.895833333333333,6.041666666666667,0,2
868255,39,2022,31,0.8,1.5,1.5,1.2,1.3435821777316526,0.841898572554241,0.8797061140388711,1.13014007368029,7.0,7.0,2,0
878222,140,2022,29,1.2,1.1,1.3,0.9,0.809929759955319,0.6996696889521814,0.8731564295595633,0.6737356813412848,7.0,6.90625,2,0
868253,39,2022,31,1.8,1.7,1.0,1.9,0.9450497481944102,0.9795401112443983,0.8369861146377637,0.5164184133667766,7.010416666666667,7.010416666666667,2,3
882076,135,2022,30,2.0,0.7,0.9,1.5,0.9360208975680758,1.7869441107095567,0.8944794130130725,1.1855894951928723,7.958333333333333,6.979166666666667,0,0
878223,140,2022,29,1.2,1.1,1.4,1.8,0.4159308223663351,1.4538873621867043,0.7953110537112811,1.1783803523678311,6.09375,7.09375,3,1
868250,39,2022,31,2.5,0.9,1.3,1.8,1.2072976440448895,1.024339219272816,0.5413403254065807,1.0603720848406553,7.0,7.104166666666667,3,1
882072,135,2022,30,1.9,1.1,1.3,1.4,0.31852453839426265,0.9810943081264798,0.8276023078359208,1.250725121268462,8.15625,7.34375,0,1
878225,140,2022,29,0.8,1.4,2.0,0.9,1.5168966732272224,0.7030096219294454,1.287201876798076,1.2946236067530166,6.197916666666667,7.0,0,2
882073,135,2022,30,0.9,1.2,0.6,1.9,0.8362986948709886,1.0853064735408733,2.005181522982778,1.498184465704341,8.729166666666666,7.833333333333333,1,1
878228,140,2022,29,1.5,1.4,0.8,1.8,0.6633600463528037,0.7521369074762722,0.852915655964715,1.2098129845610566,5.708333333333333,8.0,2,0
882079,135,2022,30,1.1,1.1,1.3,1.6,0.5824770706651027,1.115106797046008,0.8656087575420347,0.6789371718545969,7.854166666666667,8.916666666666666,1,1
868254,39,2022,31,1.1,1.4,2.3,1.1,1.0228293342578292,0.9208474345966672,1.228942645037049,1.0842341316288846,7.958333333333333,6.895833333333333,2,2
878227,140,2022,29,0.9,1.2,1.8,0.5,0.7979925084290193,0.9946250066143583,0.7508478900183992,0.28396271281860724,7.90625,5.802083333333333,0,0
868251,39,2022,31,1.0,1.8,1.5,1.1,0.6196191537693412,1.1850846605550382,0.7699116710141827,0.56279814723423,8.0625,8.166666666666666,0,2
882077,135,2022,30,1.2,1.6,1.5,0.9,1.204066004333565,1.1459262755834314,0.9969457635798191,1.295066446450974,7.979166666666667,7.885416666666667,1,0
878231,140,2022,29,1.8,0.9,1.3,1.7,1.0621707823943978,0.5338927648975671,1.2156555912521347,0.9922498571356058,6.895833333333333,7.0,2,1
882074,135,2022,30,1.3,1.0,1.2,1.3,1.014740572738746,0.685751097691542,1.161429057284955,1.297569929578353,8.09375,8.34375,3,0
878230,140,2022,29,1.1,1.2,1.2,1.4,0.5988343683349147,1.1477994430298235,1.2082443413672852,1.2727307112500523,7.104166666666667,9.0,0,2
882075,135,2022,30,1.4,1.1,1.7,1.3,0.8091441549163662,0.6384779357220687,0.5427117696074444,1.1215036021199238,9.260416666666666,9.177083333333334,1,1
878224,140,2022,29,1.1,1.4,1.0,1.1,1.5678659983473344,0.9928291122735351,1.0824718756140204,1.809950691338232,10.0,8.291666666666666,0,1
868249,39,2022,31,1.3,2.1,2.0,1.2,1.1302772702482302,1.676024456698701,0.9317580317332247,0.8001004234833661,8.25,8.145833333333334,1,6
882086,135,2022,31,0.9,1.5,1.4,1.3,0.5814116184584972,0.770633171875367,1.1000591761707619,0.4368839378139052,6.114583333333333,6.239583333333333,2,1
868257,39,2022,32,2.3,1.1,0.9,1.9,1.107508371447995,1.5262397888645598,0.7187804446951064,1.067501015232566,5.25,6.208333333333333,3,3
878239,140,2022,30,1.4,1.8,0.8,1.4,0.8021794576396055,1.3760166734835346,0.9859828375976947,0.7707062542541394,6.104166666666667,6.0,0,0
868261,39,2022,32,1.4,1.4,1.3,2.1,0.9716905044798756,1.22251714047085,1.0532699692510932,1.7994158968541556,6.895833333333333,4.6875,2,1
878236,140,2022,30,1.0,1.1,1.2,1.1,0.7141062622228711,1.3463306295810056,0.8804244789825623,1.2302540581486305,7.708333333333333,6.8125,3,2
882084,135,2022,31,1.3,1.6,1.2,1.6,0.877156181912812,0.6968489344327606,1.1990780880020024,0.7448520791292305,6.0,5.875,3,0
868258,39,2022,32,1.5,1.2,1.3,1.2,0.5718089741252662,1.7700077145588553,2.1361917776558412,0.2345036805954929,7.0,7.104166666666667,1,1
868260,39,2022,32,1.1,1.3,0.9,1.5,1.5275050639995316,0.5994681213272729,0.9585292460746078,1.424247652021182,7.0,7.0,0,0
868262,39,2022,32,1.3,1.8,0.8,1.5,0.7766575363006022,1.0205751884797594,1.9087450821922407,0.5472340721602567,6.895833333333333,7.0,2,1
868263,39,2022,32,2.0,1.2,1.0,1.8,1.3156427206265962,0.8386550188539315,0.40275244995007176,1.138453177508923,4.791666666666667,5.9375,3,2
878234,140,2022,30,1.3,1.7,1.2,1.1,1.165603484741238,0.9320539104061176,1.3398802698968832,0.4547852978189179,5.90625,7.0,1,2
882083,135,2022,31,1.6,0.8,1.1,1.1,1.245151336539296,0.29253736346475556,0.6341498686595894,1.0393299075903948,7.885416666666667,6.125,0,1
878241,140,2022,30,0.9,1.7,1.5,1.4,2.0254755339959667,1.3319898214739734,0.7565544004996927,0.4888889898595769,7.1875,6.1875,1,0
878240,140,2022,30,1.3,0.9,1.2,1.4,0.5675516792137162,1.251354118797761,1.244230517627261,0.989872413304229,7.09375,7.895833333333333,2,1
882085,135,2022,31,0.6,1.9,0.8,1.7,1.9280207677165835,1.2368315986142544,0.7632297514289406,0.8766430097084794,6.34375,8.0,1,1
878237,140,2022,30,2.0,0.9,1.1,1.4,1.1504312199187494,0.8415053443894608,1.0191128989257674,0.9590889229777978,7.0,5.0,2,0
882081,135,2022,31,1.0,1.3,1.9,1.1,0.34961342580904065,0.6978561792973172,0.20704094995627073,0.9522217897927013,8.75,7.65625,0,3
878232,140,2022,30,0.8,1.8,1.1,1.2,0.5543951763770647,1.1117488103350572,0.38924233941769454,1.3561390824138297,7.0,6.708333333333333,0,2
868256,39,2022,32,1.0,1.9,1.1,1.4,1.4210997980439581,0.6263152435422059,1.4863266705733738,0.9072464846617467,7.947916666666667,7.0,0,4
868265,39,2022,32,1.8,0.9,1.8,1.7,0.9646163847908898,1.9936924656986394,0.9049256111801678,1.5137598958382705,8.0625,7.947916666666667,6,1
882088,135,2022,31,1.3,1.4,1.4,1.1,0.852451989603838,0.8129713288245003,0.7730590853110226,0.655518679609719,7.760416666666667,5.760416666666667,3,2
882087,135,2022,31,1.2,1.3,0.9,1.8,0.7549288872352208,1.641793235291018,1.3643136057086744,0.9890773253240118,6.760416666666667,8.854166666666666,3,0
878235,140,2022,30,1.8,0.5,1.8,0.9,0.48805112851195953,0.18457576333209472,0.9775025118243326,0.7224576476107689,7.0,6.90625,1,0
882089,135,2022,31,1.7,1.1,0.9,1.2,1.014379488205245,0.7426297098368608,0.8066058475725754,1.3301019855793452,8.125,7.229166666666667,2,0
878238,140,2022,30,1.0,1.1,0.9,1.2,1.017356719149113,1.1764679493698509,0.5186951304788625,0.6465062542993328,5.895833333333333,7.09375,3,1
882082,135,2022,31,1.5,0.9,2.0,0.7,0.6480147463268825,1.2582283753783183,0.6084135834192493,1.1615136719612118,7.114583333333333,8.114583333333334,0,1
878233,140,2022,30,1.2,1.4,1.6,1.1,1.3954282663331798,0.8272749623125341,1.3705301230895977,1.3657460938784811,7.0,8.291666666666666,2,1
882080,135,2022,31,1.7,1.3,1.3,1.0,0.5932706716352132,0.9760927259933352,1.4579541533452733,0.44573821349950227,7.0,8.0,3,1
878246,140,2022,31,0.8,1.4,1.0,1.1,0.6408888444385016,0.5009590652651906,1.6621236158994117,1.5406452122579566,3.9375,3.2291666666666665,0,1
878248,140,2022,31,1.5,1.4,2.0,0.9,0.49176036032480025,0.666388954519836,1.0615302929471873,0.5469784738531496,3.0416666666666665,2.9375,4,2
868271,39,2022,33,0.8,1.5,1.1,1.3,1.5858231923138453,0.8654457366477564,0.9928782915996955,0.3896542788627274,3.1875,3.1875,2,0
868272,39,2022,33,1.3,1.2,1.4,1.4,1.7071143990660405,0.42853850349818157,0.9696940660071572,1.0677130643829755,3.1979166666666665,3.3020833333333335,1,0
868267,39,2022,33,1.3,2.1,1.3,1.8,0.9577024030901337,1.507715571050439,1.014570988338981,1.0085127614007325,3.3125,3.2083333333333335,1,1
878244,140,2022,31,1.2,1.1,1.3,0.9,1.2378062143689685,1.9976196832511555,0.8516008991812233,1.2200931401815076,3.3333333333333335,3.1458333333333335,0,0
878243,140,2022,31,1.8,0.9,1.0,1.1,0.6353766326858162,0.7407394462556418,1.7594068674469234,1.2083910357772718,3.1354166666666665,3.0416666666666665,3,1
878251,140,2022,31,0.9,1.2,1.3,1.7,0.7808387034981293,1.5183540652945664,1.0648100972496368,1.0364722966659374,3.0416666666666665,4.135416666666667,1,2
868268,39,2022,33,1.0,1.8,1.9,1.4,1.09012242580088,1.1541612320474666,0.9803904718016103,0.9076520074579599,4.1875,11.1875,3,1
868273,39,2022,33,1.0,1.2,1.5,1.2,0.5993987570519526,1.1975371479233998,0.6477869442925341,1.4690947580529996,11.197916666666666,4.197916666666667,0,2
868270,39,2022,33,1.1,1.4,2.0,1.2,1.9173085081214967,0.5897102150301354,1.2693344350739542,1.3734590955883887,3.2395833333333335,4.197916666666667,1,2
868275,39,2022,33,2.5,0.9,2.3,1.1,1.1160768019625116,1.0906068173136552,1.0610703727913111,2.4981164688225697,11.104166666666666,5.0,4,1
878245,140,2022,31,1.1,1.4,0.8,1.8,0.6624233843017489,0.9371577999355686,0.3603568646450921,1.166323595404656,4.041666666666667,3.3333333333333335,1,0
878249,140,2022,31,1.2,1.4,1.8,0.5,1.2154627994206826,1.1261093763400567,0.5883752088414157,0.11997424616586157,4.145833333333333,3.2395833333333335,2,1
878250,140,2022,31,1.6,1.1,1.4,1.8,1.0869383300082385,1.5532652640513158,0.5214166474657436,0.8944108377642975,3.9375,5.9375,4,2
878247,140,2022,31,1.1,1.2,0.9,1.7,0.6966943893083701,0.8814904035689893,1.6651702082084894,0.8657933839580827,4.229166666666667,5.041666666666667,2,1
868274,39,2022,33,0.9,1.9,1.0,1.9,1.973267895112425,1.0350655912512823,0.9237148687285728,1.3583010805512377,5.989583333333333,4.239583333333333,0,1
868266,39,2022,33,0.9,1.5,1.8,0.9,0.6230440099484951,0.9257609738137683,1.601510454035647,1.602690226160906,5.197916666666667,4.239583333333333,1,4
868269,39,2022,33,1.8,1.7,1.5,1.1,0.8949917707238992,1.9584537362164443,0.8685907343073669,0.36581879570224957,4.260416666666667,11.15625,2,2
878242,140,2022,31,1.2,1.1,1.2,1.4,1.301559430334935,0.6027782757501288,1.57255867614687,0.7338224755031473,5.239583333333333,4.041666666666667,0,1
882094,135,2022,32,0.9,1.2,1.2,1.3,0.524293800922174,1.305497663175594,1.1153565544806712,1.0671656029391619,5.020833333333333,5.145833333333333,1,0
882099,135,2022,32,0.8,1.7,1.3,1.4,0.7919874963235483,1.0107493288595313,1.4976252617739627,0.9873599351644966,6.0,5.239583333333333,0,2
878256,140,2022,32,1.0,1.1,1.3,0.9,1.3941303503346176,1.0014193879676718,0.5535405844677952,0.79306054111798,3.0625,2.9583333333333335,0,2
868280,39,2022,34,1.1,1.3,1.1,1.4,0.6453708895398022,1.2090445120300035,1.6227656817941243,0.738311639769588,3.7083333333333335,2.6979166666666665,4,3
868279,39,2022,34,1.9,1.4,0.8,1.5,0.7825754440979473,1.6549738048476739,1.9865543057732302,0.5625397288210416,2.8125,3.8125,6,0
868278,39,2022,34,1.5,1.2,1.0,1.8,0.9732837360123695,0.9549115927344498,1.773579576770572,0.8955264382577539,2.8020833333333335,2.8125,2,1
878253,140,2022,32,0.8,1.8,1.2,1.4,0.23423196201930988,0.9799537713564608,2.25421748629011,0.9062766501765924,2.7604166666666665,2.7604166666666665,4,0
882098,135,2022,32,1.3,1.0,1.7,1.1,1.2137944600294572,1.0834063093629118,1.1002780398824288,0.48270931139395956,4.885416666666667,6.0,1,1
878260,140,2022,32,2.0,0.9,1.3,1.7,1.0037446904156717,1.6570174894860288,1.2552675888532896,0.9607984961008333,3.9583333333333335,2.9583333333333335,4,2
882096,135,2022,32,1.1,1.1,1.7,1.3,0.9232769600832785,0.6755644399337566,1.1793024071511238,0.9005845322506973,7.114583333333333,5.0,1,2
878252,140,2022,32,1.8,0.5,1.2,1.1,0.5567494413024758,1.5421499266744767,0.8045740393398296,1.298452794113251,2.9583333333333335,3.9583333333333335,4,0
882093,135,2022,32,1.9,1.1,1.6,0.8,0.680831678200321,0.6189441633652559,0.8093483687505425,0.7012288317066365,7.0,7.770833333333333,3,1
878254,140,2022,32,0.8,1.4,1.1,1.2,0.416577748885026,0.6393733924223739,0.9226374493071251,0.9796817252828061,4.770833333333333,2.7708333333333335,2,1
882097,135,2022,32,1.2,1.6,1.0,1.3,0.7794007572013016,1.1328317360493843,0.22724872677587643,0.9998615772720012,8.0,7.104166666666667,2,1
882095,135,2022,32,2.0,0.7,1.3,1.6,0.6453299403336231,0.7549838867747877,1.218829402858712,0.4529518073812944,6.760416666666667,8.0,1,1
882091,135,2022,32,0.9,1.8,0.9,1.5,0.8868038437106384,1.2675530392383854,1.1467209708014416,0.7150782283856552,7.0,8.760416666666666,1,1
868285,39,2022,34,1.8,0.9,0.9,1.9,1.7772780914194668,1.6553288939181692,1.2826241318230762,0.9343715816817545,2.7604166666666665,2.7604166666666665,3,1
868276,39,2022,34,1.0,1.9,1.3,2.1,0.8619936120419933,0.8828957023583045,0.8348997244017493,1.1620664032340675,2.7604166666666665,4.75,4,1
868281,39,2022,34,1.4,1.4,2.5,0.9,0.6303011429046522,0.9670904149258572,1.4483590121847234,0.9489910496113637,4.760416666666667,3.75,1,2
868284,39,2022,34,1.5,1.1,1.3,1.2,0.9543878988684159,0.7398024192266641,1.3827012824698492,0.278550027273818,2.7395833333333335,4.760416666666667,1,0
878259,140,2022,32,1.6,1.1,1.1,1.4,1.3165793589497994,1.580076967087901,0.6524186341395711,0.6091525699581196,2.8645833333333335,3.7604166666666665,3,1
868283,39,2022,34,2.0,1.2,1.8,1.7,1.1800673827980703,1.2692635636476042,1.0837648529907364,1.6627988501093163,3.8645833333333335,2.84375,4,3
882092,135,2022,32,1.4,1.1,0.6,1.9,0.9614169768807361,1.3696186102777856,1.6941448715647989,1.0998286969940023,7.125,7.885416666666667,5,0
878255,140,2022,32,1.4,1.8,0.9,1.2,0.9093753663072788,1.1914364889912377,0.7946366605417581,1.5500711680824937,2.9583333333333335,3.9583333333333335,1,0
882090,135,2022,32,1.4,1.3,1.5,0.9,0.9292051311776619,1.052777978382457,0.42120958511247364,1.067709555107018,9.0,7.0,1,1
878258,140,2022,32,0.9,1.7,1.8,0.9,1.489073598298481,1.0325517958294383,1.0785251142760837,0.9695361956217228,3.0625,4.0625,2,5
878257,140,2022,32,1.0,1.1,1.2,1.1,1.631670019396056,1.4509844762855297,0.8460136297177078,0.7245710307527352,4.979166666666667,3.875,1,1
878261,140,2022,32,1.2,1.4,1.5,1.4,1.354928291010617,0.47698460907704576,1.6211257156926016,0.7469028204378934,3.9583333333333335,6.0625,0,2
868282,39,2022,34,1.3,1.8,0.9,1.5,0.8415224244716197,0.8679264573036385,1.018558853380102,1.3380409292752455,6.0,4.010416666666667,2,2
878267,140,2022,33,1.3,1.7,0.8,1.8,1.566778633609339,1.1412837283478945,1.7210007753125516,0.6369699513816995,3.0416666666666665,3.1354166666666665,2,1
878264,140,2022,33,1.8,0.5,1.0,1.1,1.2492608742203466,1.0023974523384098,0.9061847277175015,1.265258266514651,2.9375,3.9375,1,0
868277,39,2022,34,2.3,1.1,1.0,1.2,0.9297923606718401,2.3466847956437613,0.38960919208376915,1.3306213683724322,6.0,6.010416666666667,3,1
878271,140,2022,33,1.3,0.9,2.0,0.9,0.9741370442397311,0.515489351726687,1.1691987546525395,1.8279160690206195,4.041666666666667,3.1458333333333335,2,0
882105,135,2022,33,0.6,1.9,1.1,1.1,1.1011941665171192,1.5602833898882067,0.9146405135646205,0.9201329287376905,3.0,3.8854166666666665,0,2
882100,135,2022,33,1.7,1.3,0.8,1.7,1.247562607428979,0.8998904354734427,0.5147918726103063,1.0640006384193288,3.8854166666666665,4.885416666666667,3,2
882108,135,2022,33,1.3,1.6,1.4,1.1,1.2864698810889321,0.43496554979784136,1.4703157718145838,0.8902520966805607,3.125,3.0,3,3
882102,135,2022,33,1.5,0.9,0.9,1.2,0.5044272559641335,1.050955655264006,0.7251926800011224,0.8485734810641361,2.8854166666666665,4.979166666666667,2,1
878265,140,2022,33,1.1,1.2,1.6,1.1,0.884941614776904,1.5518972881004909,1.4440578333173697,1.3900665575327553,3.2291666666666665,3.1354166666666665,1,1
882103,135,2022,33,1.6,0.8,1.2,1.6,0.7816162124151254,1.3434632142935243,1.0832130562834101,1.0174343784320996,3.3541666666666665,3.25,2,0
868222,39,2022,28,2.5,0.9,1.1,1.4,1.2254333579200702,1.0112886266918308,2.0974550358235233,1.7708116567593228,3.25,4.3125,3,0
882104,135,2022,33,1.3,1.4,1.3,1.0,1.3804699948137091,0.6417839578569228,1.1034768885296367,0.9687729246153044,5.010416666666667,4.125,1,1
882101,135,2022,33,0.9,1.5,1.9,1.1,1.0229920878110605,0.797948996598824,1.3302050645144192,0.657853478914689,3.25,3.3541666666666665,0,6
882107,135,2022,33,1.7,1.1,0.9,1.8,0.9797395494529905,0.6282715419165632,0.909570646560063,1.101532932295074,4.125,3.25,1,1
868221,39,2022,28,2.0,1.2,1.4,1.4,1.351749681171687,1.5152990941487205,0.8041401873324684,0.9126087697018073,3.1458333333333335,3.25,1,0
878269,140,2022,33,0.9,1.2,1.1,1.4,0.5165138293521427,1.2690045925869542,0.7870886411163411,0.9842304204727778,3.1458333333333335,3.2395833333333335,1,0
878263,140,2022,33,1.8,0.9,0.8,1.4,1.418770082449389,1.7147664283886876,1.1858797034419337,0.7008199778018158,3.0416666666666665,3.3333333333333335,5,1
878268,140,2022,33,1.5,1.4,1.0,1.1,1.4720650485335245,0.4854868332846307,1.459903694425618,1.2759050611007459,2.9375,3.0208333333333335,2,1
878270,140,2022,33,1.2,1.4,1.4,1.8,0.8807033891569012,0.7283733292334131,0.8525523214330646,0.7744337178443045,2.9375,4.041666666666667,3,2
882109,135,2022,33,1.2,1.3,2.0,0.7,0.7249817604124363,1.0780593513121643,0.5600113362168551,0.9849702956343813,6.09375,4.239583333333333,1,1
882106,135,2022,33,1.0,1.3,1.4,1.3,0.4288054224043196,1.226512589329365,0.9609277797099246,0.9149467115896226,4.239583333333333,4.0,3,1
868219,39,2022,28,1.9,1.4,1.5,1.1,1.5549898281373502,1.0757329731509881,0.8964632453755814,0.4808715724973317,5.208333333333333,4.25,1,0
878262,140,2022,33,1.2,1.1,1.2,1.1,0.8826740108316616,0.8702893518074597,0.5229731255708893,1.7313680535473506,3.125,5.041666666666667,0,1
878266,140,2022,33,1.2,1.4,0.9,1.7,1.4652413660885717,2.157829822614785,2.0524657401285804,1.3888874254590697,5.239583333333333,4.041666666666667,2,1
882117,135,2022,34,1.7,1.1,1.6,0.8,0.7838078313274504,0.8626694315386954,0.8594177255698314,0.8732510892907909,2.75,2.75,2,0
868290,39,2022,35,2.5,0.9,1.3,2.1,1.2225316826480457,0.65733760734969,0.7438993957599225,1.7020098287688106,2.7916666666666665,6.041666666666667,2,1
868293,39,2022,35,1.8,1.7,1.1,1.3,1.3947249322217563,1.6655251349239968,1.710400169109962,1.8285362754768446,5.9375,7.104166666666667,1,0
868295,39,2022,35,0.8,1.5,1.3,1.2,1.2912602987525996,1.4119666132073614,0.898755833605402,0.4571686288390928,7.0,6.041666666666667,1,0
868286,39,2022,35,1.0,1.9,1.0,1.2,1.5069625144939622,0.7750967814316834,0.7050641566726317,1.4051212807464288,6.041666666666667,3.7916666666666665,1,3
882116,135,2022,34,1.3,1.0,1.9,1.1,0.9643753621596485,0.9756639394614863,1.8114753971975306,0.4276047612945479,2.875,2.875,0,2
868289,39,2022,35,2.0,1.2,1.5,1.2,1.0561372927615964,0.9849444111966684,1.0007825765561882,1.034859201944059,2.8958333333333335,7.104166666666667,1,0
882111,135,2022,34,0.9,1.8,0.8,1.7,1.0455138495569702,0.8629735301748047,1.1995185633505452,1.1584689270832902,2.9895833333333335,3.1145833333333335,2,0
882110,135,2022,34,1.7,1.3,1.5,0.9,1.2777842069395628,1.4498326292115837,0.827599938598909,1.2383680895018507,3.7708333333333335,3.7708333333333335,0,2
882118,135,2022,34,1.1,1.1,1.3,1.4,1.0248991089366206,0.5980864036794988,1.2432670350904493,0.6642749572223845,3.875,3.75,1,1
868291,39,2022,35,1.8,0.9,2.3,1.1,1.591195671703355,1.6895440279603902,1.144582425741044,1.9771632989866266,7.104166666666667,4.854166666666667,0,2
882114,135,2022,34,2.0,0.7,1.4,1.1,0.5369881377717249,1.1756473588290144,1.5580490016794795,1.5221953313738328,2.8854166666666665,4.0,1,0
868294,39,2022,35,1.1,1.4,1.5,1.1,1.3633457732852903,1.5770275768935598,0.5827011094941279,0.5503655651854665,3.9583333333333335,2.9583333333333335,1,0
882115,135,2022,34,0.9,1.2,0.9,1.5,1.0266221555809762,1.0512949849139108,0.6649448570771894,1.4655089530523937,4.114583333333333,3.9895833333333335,0,1
868288,39,2022,35,1.4,1.4,1.3,1.8,0.5226911217661044,0.7706957003061747,1.0567331656501424,1.1777324441609451,4.791666666666667,6.791666666666667,5,3
882119,135,2022,34,1.2,1.3,0.6,1.9,1.0066548109347502,0.8737193475836761,0.7157762082361275,1.4445669785469515,3.90625,5.020833333333333,2,0
882112,135,2022,34,1.0,1.3,1.3,1.6,1.316608139947423,1.0443485676794717,1.7797368912392741,0.8850713573685969,3.90625,5.020833333333333,2,1
868287,39,2022,35,1.9,1.4,0.9,1.5,1.2485424313514786,0.6992264325481423,1.2756435016106464,1.3794701937724994,3.8958333333333335,6.895833333333333,1,5
882113,135,2022,34,1.2,1.6,1.4,1.3,0.7040884865842166,1.0126995334808646,0.8717184414268356,1.6325999779178701,4.989583333333333,4.0,1,1
868292,39,2022,35,1.0,1.8,0.9,1.9,1.5669933915675385,0.9502403330156882,1.4472859325985798,1.0433064403738421,9.208333333333334,8.25,4,3
882124,135,2022,35,1.6,0.8,0.9,1.2,0.5586215216203905,1.2290102668625433,0.6673044011276346,1.099776925379227,6.239583333333333,5.0,2,2
878278,140,2022,34,1.0,1.1,0.8,1.4,1.2626874013766516,1.361762532139727,1.3808912516817013,1.3270607633489582,8.0625,8.958333333333334,1,0
868302,39,2022,36,1.3,2.1,1.8,0.9,0.9083209320302743,1.2956397220330602,1.034277186607181,1.5783968548892293,6.895833333333333,5.833333333333333,2,2
